date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:35	2583/2583	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:34%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-welcomes-new-head-of-music-services%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embeda3d6	(from https://www.muso.com/magazine/muso-welcomes-new-head-of-music-services/)
15:47:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:34%20GMT	https://www.muso.com/?p=585	www.muso.com/index33e1.html	(from https://www.muso.com/magazine/muso-welcomes-new-head-of-music-services/)
15:47:36	2564/2564	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:35%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-launch-major-innovations-against-piracy-at-miptv%2F	www.muso.com/wp-json/oembed/1.0/embed5c1e.json	(from https://www.muso.com/magazine/muso-launch-major-innovations-against-piracy-at-miptv/)
15:47:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:36%20GMT	https://www.muso.com/?p=587	www.muso.com/index4c2b.html	(from https://www.muso.com/magazine/muso-launch-major-innovations-against-piracy-at-miptv/)
15:47:37	2648/2648	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:36%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-launch-major-innovations-against-piracy-at-miptv%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embeda382	(from https://www.muso.com/magazine/muso-launch-major-innovations-against-piracy-at-miptv/)
15:47:38	2574/2574	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:37%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fnew-anti-piracy-technology-to-revolutionise-dance-world%2F	www.muso.com/wp-json/oembed/1.0/embedaefa.json	(from https://www.muso.com/magazine/new-anti-piracy-technology-to-revolutionise-dance-world/)
15:47:39	2658/2658	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:38%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fnew-anti-piracy-technology-to-revolutionise-dance-world%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed0785	(from https://www.muso.com/magazine/new-anti-piracy-technology-to-revolutionise-dance-world/)
15:47:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:38%20GMT	https://www.muso.com/?p=588	www.muso.com/indexc535.html	(from https://www.muso.com/magazine/new-anti-piracy-technology-to-revolutionise-dance-world/)
15:47:40	2619/2619	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:39%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw%2F	www.muso.com/wp-json/oembed/1.0/embed5024.json	(from https://www.muso.com/magazine/muso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw/)
15:47:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:40%20GMT	https://www.muso.com/?p=590	www.muso.com/indexa42a.html	(from https://www.muso.com/magazine/muso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw/)
15:47:40	34445/34445	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:40%20GMT	https://www.muso.com/magazine/muso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy/	www.muso.com/magazine/muso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy/index.html	(from https://www.muso.com/magazine/muso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw/)
15:47:42	2703/2703	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:41%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embedfe39	(from https://www.muso.com/magazine/muso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw/)
15:47:42	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:42%20GMT	https://www.muso.com/anti-piracy-dashboard/	www.muso.com/anti-piracy-dashboard/index.html	(from https://www.muso.com/magazine/muso-pushes-boundaries-again-with-anti-piracy-technology-at-sxsw/)
15:47:43	58986/58986	---M--	200	added ('OK')	image/jpeg	etag:%2259b95b02-e66a%22	https://www.muso.com/wp-content/uploads/2013/09/shutterstock_257694766.jpg	www.muso.com/wp-content/uploads/2013/09/shutterstock_257694766.jpg	(from https://www.muso.com/category/press-release/page/3/)
15:47:43	34267/34267	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:43%20GMT	https://www.muso.com/magazine/muso-online-content-protection-platform-launches-for-tv-content-at-mipcom/	www.muso.com/magazine/muso-online-content-protection-platform-launches-for-tv-content-at-mipcom/index.html	(from https://www.muso.com/category/press-release/page/3/)
15:47:43	33623/33623	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:43%20GMT	https://www.muso.com/magazine/self-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso/	www.muso.com/magazine/self-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso/index.html	(from https://www.muso.com/category/press-release/page/3/)
15:47:43	33271/33271	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:43%20GMT	https://www.muso.com/magazine/muso-secures-smart-award-for-innovative-new-anti-piracy-tool/	www.muso.com/magazine/muso-secures-smart-award-for-innovative-new-anti-piracy-tool/index.html	(from https://www.muso.com/category/press-release/page/3/)
15:47:45	66428/66428	---M--	200	added ('OK')	image/jpeg	etag:%2259b95b01-1037c%22	https://www.muso.com/wp-content/uploads/2013/09/shutterstock_182533571.jpg	www.muso.com/wp-content/uploads/2013/09/shutterstock_182533571.jpg	(from https://www.muso.com/category/press-release/page/3/)
15:47:46	37103/37103	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:45%20GMT	https://www.muso.com/magazine/essential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online/	www.muso.com/magazine/essential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online/index.html	(from https://www.muso.com/category/press-release/page/3/)
15:47:46	110984/110984	---M--	200	added ('OK')	image/jpeg	etag:%2259b95b00-1b188%22	https://www.muso.com/wp-content/uploads/2013/08/065B6263.jpg	www.muso.com/wp-content/uploads/2013/08/065B6263.jpg	(from https://www.muso.com/category/press-release/page/3/)
15:47:47	141225/141225	---M--	200	added ('OK')	image/jpeg	etag:%2259b95afa-227a9%22	https://www.muso.com/wp-content/uploads/2012/09/filmset.jpg	www.muso.com/wp-content/uploads/2012/09/filmset.jpg	(from https://www.muso.com/category/press-release/page/3/)
15:47:48	2734/2734	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:47%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-reaches-landmark-anti-piracy-agreement-with-russian-social-networking-giant-vk-com%2F	www.muso.com/wp-json/oembed/1.0/embed25f6.json	(from https://www.muso.com/magazine/muso-reaches-landmark-anti-piracy-agreement-with-russian-social-networking-giant-vk-com/)
15:47:48	41221/41221	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:17:47%20GMT	https://www.muso.com/magazine/page/5/	www.muso.com/magazine/page/5/index.html	(from https://www.muso.com/magazine/page/4/)
15:47:49	2818/2818	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:48%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-reaches-landmark-anti-piracy-agreement-with-russian-social-networking-giant-vk-com%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embede377	(from https://www.muso.com/magazine/muso-reaches-landmark-anti-piracy-agreement-with-russian-social-networking-giant-vk-com/)
15:47:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:48%20GMT	https://www.muso.com/?p=606	www.muso.com/indexce2e.html	(from https://www.muso.com/magazine/muso-reaches-landmark-anti-piracy-agreement-with-russian-social-networking-giant-vk-com/)
15:47:50	2665/2665	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:49%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fonline-anti-piracy-company-muso-conclude-deal-with-demon-music-group-dmg%2F	www.muso.com/wp-json/oembed/1.0/embed24d9.json	(from https://www.muso.com/magazine/online-anti-piracy-company-muso-conclude-deal-with-demon-music-group-dmg/)
15:47:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:50%20GMT	https://www.muso.com/?p=602	www.muso.com/indexca7f.html	(from https://www.muso.com/magazine/online-anti-piracy-company-muso-conclude-deal-with-demon-music-group-dmg/)
15:47:51	2749/2749	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:50%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fonline-anti-piracy-company-muso-conclude-deal-with-demon-music-group-dmg%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed7cbc	(from https://www.muso.com/magazine/online-anti-piracy-company-muso-conclude-deal-with-demon-music-group-dmg/)
15:47:52	2779/2779	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:51%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-announces-partnership-with-europa-international-to-protect-european-film-titles-from-piracy%2F	www.muso.com/wp-json/oembed/1.0/embedc190.json	(from https://www.muso.com/magazine/muso-announces-partnership-with-europa-international-to-protect-european-film-titles-from-piracy/)
15:47:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:52%20GMT	https://www.muso.com/?p=608	www.muso.com/indexa180.html	(from https://www.muso.com/magazine/muso-announces-partnership-with-europa-international-to-protect-european-film-titles-from-piracy/)
15:47:53	2863/2863	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:52%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-announces-partnership-with-europa-international-to-protect-european-film-titles-from-piracy%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embedb321	(from https://www.muso.com/magazine/muso-announces-partnership-with-europa-international-to-protect-european-film-titles-from-piracy/)
15:47:54	2782/2782	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:53%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmusos-anti-piracy-market-revolution-continues-for-leading-music-artists-film-studios-globally%2F	www.muso.com/wp-json/oembed/1.0/embed4a01.json	(from https://www.muso.com/magazine/musos-anti-piracy-market-revolution-continues-for-leading-music-artists-film-studios-globally/)
15:47:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:54%20GMT	https://www.muso.com/?p=610	www.muso.com/index0718.html	(from https://www.muso.com/magazine/musos-anti-piracy-market-revolution-continues-for-leading-music-artists-film-studios-globally/)
15:47:55	2868/2868	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:54%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmusos-anti-piracy-market-revolution-continues-for-leading-music-artists-film-studios-globally%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed2edd	(from https://www.muso.com/magazine/musos-anti-piracy-market-revolution-continues-for-leading-music-artists-film-studios-globally/)
15:47:57	2496/2496	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:56%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-tnt-rebrands-as-muso-expands-online-anti-piracy-services%2F	www.muso.com/wp-json/oembed/1.0/embed173a.json	(from https://www.muso.com/magazine/muso-tnt-rebrands-as-muso-expands-online-anti-piracy-services/)
15:47:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:56%20GMT	https://www.muso.com/?p=611	www.muso.com/indexb702.html	(from https://www.muso.com/magazine/muso-tnt-rebrands-as-muso-expands-online-anti-piracy-services/)
15:47:58	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:57%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-tnt-rebrands-as-muso-expands-online-anti-piracy-services%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed9c35	(from https://www.muso.com/magazine/muso-tnt-rebrands-as-muso-expands-online-anti-piracy-services/)
15:47:59	2619/2619	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:17:58%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fwhy-anti-piracy-automation-is-crucial%2F	www.muso.com/wp-json/oembed/1.0/embed4b5f.json	(from https://www.muso.com/magazine/why-anti-piracy-automation-is-crucial/)
15:47:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:17:59%20GMT	https://www.muso.com/?p=565	www.muso.com/indexcfab.html	(from https://www.muso.com/magazine/why-anti-piracy-automation-is-crucial/)
15:48:00	2703/2703	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:17:59%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fwhy-anti-piracy-automation-is-crucial%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed9169	(from https://www.muso.com/magazine/why-anti-piracy-automation-is-crucial/)
15:48:01	2494/2494	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:00%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fhow-megaupload-scooped-your-bottom-line%2F	www.muso.com/wp-json/oembed/1.0/embedc114.json	(from https://www.muso.com/magazine/how-megaupload-scooped-your-bottom-line/)
15:48:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:01%20GMT	https://www.muso.com/?p=557	www.muso.com/indexc9d1.html	(from https://www.muso.com/magazine/how-megaupload-scooped-your-bottom-line/)
15:48:02	2578/2578	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:01%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fhow-megaupload-scooped-your-bottom-line%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed5594	(from https://www.muso.com/magazine/how-megaupload-scooped-your-bottom-line/)
15:48:03	2754/2754	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:02%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy%2F	www.muso.com/wp-json/oembed/1.0/embedfacb.json	(from https://www.muso.com/magazine/muso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy/)
15:48:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:03%20GMT	https://www.muso.com/?p=592	www.muso.com/index568a.html	(from https://www.muso.com/magazine/muso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy/)
15:48:04	2838/2838	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:03%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed49eb	(from https://www.muso.com/magazine/muso-findings-show-legendary-artists-are-being-forgotten-in-the-fight-against-online-piracy/)
15:48:05	2635/2635	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:04%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-secures-smart-award-for-innovative-new-anti-piracy-tool%2F	www.muso.com/wp-json/oembed/1.0/embed0162.json	(from https://www.muso.com/magazine/muso-secures-smart-award-for-innovative-new-anti-piracy-tool/)
15:48:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:05%20GMT	https://www.muso.com/?p=594	www.muso.com/index3e9a.html	(from https://www.muso.com/magazine/muso-secures-smart-award-for-innovative-new-anti-piracy-tool/)
15:48:06	2731/2731	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:05%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-secures-smart-award-for-innovative-new-anti-piracy-tool%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed1cc3	(from https://www.muso.com/magazine/muso-secures-smart-award-for-innovative-new-anti-piracy-tool/)
15:48:07	2704/2704	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:06%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fself-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso%2F	www.muso.com/wp-json/oembed/1.0/embedbc26.json	(from https://www.muso.com/magazine/self-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso/)
15:48:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:07%20GMT	https://www.muso.com/?p=596	www.muso.com/indexbc2b.html	(from https://www.muso.com/magazine/self-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso/)
15:48:08	2788/2788	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:07%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fself-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed9826	(from https://www.muso.com/magazine/self-published-authors-take-control-of-their-pirated-ebooks-with-the-help-of-muso/)
15:48:09	2664/2664	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:08%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-online-content-protection-platform-launches-for-tv-content-at-mipcom%2F	www.muso.com/wp-json/oembed/1.0/embed4f6f.json	(from https://www.muso.com/magazine/muso-online-content-protection-platform-launches-for-tv-content-at-mipcom/)
15:48:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:09%20GMT	https://www.muso.com/?p=600	www.muso.com/index2b8b.html	(from https://www.muso.com/magazine/muso-online-content-protection-platform-launches-for-tv-content-at-mipcom/)
15:48:10	2748/2748	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:09%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fmuso-online-content-protection-platform-launches-for-tv-content-at-mipcom%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed9608	(from https://www.muso.com/magazine/muso-online-content-protection-platform-launches-for-tv-content-at-mipcom/)
15:48:11	2885/2885	---MCZ	200	added ('OK')	application/json	date:Wed,%2029%20Aug%202018%2010:18:10%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fessential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online%2F	www.muso.com/wp-json/oembed/1.0/embed4bd3.json	(from https://www.muso.com/magazine/essential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online/)
15:48:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Aug%202018%2010:18:11%20GMT	https://www.muso.com/?p=604	www.muso.com/index1d45.html	(from https://www.muso.com/magazine/essential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online/)
15:48:12	2971/2971	---MCZ	200	added ('OK')	text/xml	date:Wed,%2029%20Aug%202018%2010:18:11%20GMT	https://www.muso.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.muso.com%2Fmagazine%2Fessential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online%2F&format=xml	www.muso.com/wp-json/oembed/1.0/embed6dc6	(from https://www.muso.com/magazine/essential-music-marketing-sign-long-term-partnership-with-muso-anti-piracy-to-protect-their-digital-content-online/)
15:48:13	41341/41341	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Aug%202018%2010:18:12%20GMT	https://www.muso.com/magazine/page/6/	www.muso.com/magazine/page/6/index.html	(from https://www.muso.com/magazine/page/5/)
